"plots" "tag" "X" "Y" "SPECIESID" "dbh" "height" "pft" "n" "balive" "bdead" "lai"
1 14437 514194.809159974 3374847.39740768 "ARISTR" 2.09208479811587 1.5 3 0.000143910513197452 0.0114290077385398 0.0832146320356358 1.85868234548881e-05
1 21234 514178.958381678 3374879.49674059 "ARISTR" 2.091975093788 1.5 3 0.000143910513197452 0.0114290077385398 0.0832060353954774 1.85868234548881e-05
1 16125 514198.311525725 3374871.70321455 "ARISTR" 2.09196421887763 1.5 3 0.000143910513197452 0.0114290077385398 0.0832051832406046 1.85868234548881e-05
1 9984 514178.382989641 3374899.77951022 "ARISTR" 2.09195087584566 1.5 3 0.000143910513197452 0.0114290077385398 0.0832041376903001 1.85868234548881e-05
1 2674 514187.481646855 3374875.64078073 "ARISTR" 2.09182850069062 1.5 3 0.000143910513197452 0.0114290077385398 0.0831945487637004 1.85868234548881e-05
1 7537 514169.624072766 3374899.77439712 "ARISTR" 2.09178861924287 1.5 3 0.000143910513197452 0.0114290077385398 0.0831914238983066 1.85868234548881e-05
1 7668 514168.115829867 3374903.60100742 "ARISTR" 2.09169156256128 1.5 3 0.000143910513197452 0.0114290077385398 0.0831838193741026 1.85868234548881e-05
1 25129 514177.10818168 3374896.12279356 "ARISTR" 2.09168873780364 1.5 3 0.000143910513197452 0.0114290077385398 0.0831835980555906 1.85868234548881e-05
1 17485 514156.320571397 3374911.79386534 "ARISTR" 2.09165263726822 1.5 3 0.000143910513197452 0.0114290077385398 0.083180769620143 1.85868234548881e-05
1 7812 514201.338188098 3374862.74497146 "ARISTR" 2.0915916161025 1.5 3 0.000143910513197452 0.0114290077385398 0.0831759887896408 1.85868234548881e-05
1 13651 514168.768544579 3374872.59900925 "ARISTR" 2.09157023519257 1.5 3 0.000143910513197452 0.0114290077385398 0.0831743136896684 1.85868234548881e-05
1 16320 514176.241942704 3374847.83238608 "ARISTR" 2.09150775522243 1.5 3 0.000143910513197452 0.0114290077385398 0.0831694187548372 1.85868234548881e-05
1 14286 514162.073034815 3374902.63337788 "ARISTR" 2.09147368004778 1.5 3 0.000143910513197452 0.0114290077385398 0.0831667492269252 1.85868234548881e-05
1 5368 514154.72158916 3374856.30593162 "ARISTR" 2.09121457489138 1.5 3 0.000143910513197452 0.0114290077385398 0.0831464517105524 1.85868234548881e-05
1 19996 514176.336884365 3374947.36673996 "ARISTR" 2.09097538454672 1.5 3 0.000143910513197452 0.0114290077385398 0.0831277164260382 1.85868234548881e-05
1 2572 514149.52637445 3374946.79815722 "ARISTR" 2.09096375735315 1.5 3 0.000143910513197452 0.0114290077385398 0.0831268057450253 1.85868234548881e-05
1 6696 514183.816614487 3374857.21526217 "ARISTR" 2.09094243250736 1.5 3 0.000143910513197452 0.0114290077385398 0.083125135523953 1.85868234548881e-05
1 12614 514153.014517505 3374899.03498969 "ARISTR" 2.09091691925763 1.5 3 0.000143910513197452 0.0114290077385398 0.0831231372771778 1.85868234548881e-05
1 23100 514151.377134544 3374884.17599778 "ARISTR" 2.09080798115609 1.5 3 0.000143910513197452 0.0114290077385398 0.0831146053017328 1.85868234548881e-05
1 17804 514191.973619528 3374942.20624137 "ARISTR" 2.09076769666111 1.5 3 0.000143910513197452 0.0114290077385398 0.0831114503502647 1.85868234548881e-05
1 8211 514191.727296975 3374903.79893183 "ARISTR" 2.09072363568764 1.5 3 0.000143910513197452 0.0114290077385398 0.0831079997047299 1.85868234548881e-05
1 664 514172.926318283 3374874.38544792 "QUELAE" 2.09066083487123 3.32928116051118 3 0.000143910513197452 0.150754395637756 0.495086228102502 0.00024441718820166
1 7648 514208.271626487 3374883.7752515 "ARISTR" 2.0906043397166 1.5 3 0.000143910513197452 0.0114290077385398 0.0830986573666947 1.85868234548881e-05
1 6216 514197.071605038 3374867.87857103 "ARISTR" 2.09057998621529 1.5 3 0.000143910513197452 0.0114290077385398 0.0830967502523409 1.85868234548881e-05
1 4036 514205.3662262 3374927.1332236 "ARISTR" 2.09046606079762 1.5 3 0.000143910513197452 0.0114290077385398 0.0830878290781079 1.85868234548881e-05
1 9042 514188.352050752 3374861.14280314 "ARISTR" 2.09033040704343 1.5 3 0.000143910513197452 0.0114290077385398 0.0830772070350303 1.85868234548881e-05
1 8600 514151.9049161 3374862.20071315 "ARISTR" 2.09027842543667 1.5 3 0.000143910513197452 0.0114290077385398 0.0830731369167433 1.85868234548881e-05
1 19973 514178.026159133 3374844.34711214 "ARISTR" 2.09027757585055 1.5 3 0.000143910513197452 0.0114290077385398 0.0830730703956439 1.85868234548881e-05
1 9411 514186.969522642 3374856.13388821 "ARISTR" 2.0901756031765 1.5 3 0.000143910513197452 0.0114290077385398 0.0830650863051183 1.85868234548881e-05
1 6289 514188.928823188 3374889.69971399 "ARISTR" 2.09012334100189 1.5 3 0.000143910513197452 0.0114290077385398 0.0830609945128601 1.85868234548881e-05
1 7437 514181.353711831 3374886.24271021 "ARISTR" 2.09011962997382 1.5 3 0.000143910513197452 0.0114290077385398 0.0830607039669955 1.85868234548881e-05
1 8686 514165.835934295 3374944.01678153 "ARISTR" 2.09006112376944 1.5 3 0.000143910513197452 0.0114290077385398 0.0830561234329942 1.85868234548881e-05
1 1347 514208.2553757 3374851.90219325 "ARISTR" 2.09000037681811 1.5 3 0.000143910513197452 0.0114290077385398 0.0830513675993515 1.85868234548881e-05
1 14162 514191.426844942 3374865.99497826 "ARISTR" 2.08992497104177 1.5 3 0.000143910513197452 0.0114290077385398 0.0830454643237446 1.85868234548881e-05
1 11214 514155.819056991 3374859.78583664 "ARISTR" 2.08984520466541 1.5 3 0.000143910513197452 0.0114290077385398 0.0830392198956911 1.85868234548881e-05
1 20104 514156.864694959 3374845.41466756 "ARISTR" 2.08978825078453 1.5 3 0.000143910513197452 0.0114290077385398 0.0830347614616737 1.85868234548881e-05
1 21869 514164.466636045 3374851.49172486 "ARISTR" 2.08975221583386 1.5 3 0.000143910513197452 0.0114290077385398 0.0830319406533316 1.85868234548881e-05
1 25265 514206.272326999 3374936.07313415 "ARISTR" 2.08970236540538 1.5 3 0.000143910513197452 0.0114290077385398 0.0830280384500918 1.85868234548881e-05
1 19449 514179.357534421 3374866.85504369 "ARISTR" 2.08966031146123 1.5 3 0.000143910513197452 0.0114290077385398 0.0830247466120613 1.85868234548881e-05
1 22413 514168.948447476 3374942.08612535 "ARISTR" 2.0894320612563 1.5 3 0.000143910513197452 0.0114290077385398 0.0830068810925129 1.85868234548881e-05
1 11169 514169.85289075 3374874.56831366 "ARISTR" 2.08937188783377 1.5 3 0.000143910513197452 0.0114290077385398 0.0830021715349527 1.85868234548881e-05
1 13413 514180.450707985 3374923.46242586 "ARISTR" 2.08935219362204 1.5 3 0.000143910513197452 0.0114290077385398 0.083000630168348 1.85868234548881e-05
1 13351 514165.315328421 3374886.50216276 "ARISTR" 2.08920879454024 1.5 3 0.000143910513197452 0.0114290077385398 0.0829894074705407 1.85868234548881e-05
1 17164 514182.993356018 3374858.16662079 "ARISTR" 2.08917610796887 1.5 3 0.000143910513197452 0.0114290077385398 0.0829868494589311 1.85868234548881e-05
1 12801 514175.284192473 3374868.11105884 "ARISTR" 2.08910696763847 1.5 3 0.000143910513197452 0.0114290077385398 0.0829814387480761 1.85868234548881e-05
1 4524 514205.991765496 3374876.71946856 "ARISTR" 2.08908084937351 1.5 3 0.000143910513197452 0.0114290077385398 0.0829793948577263 1.85868234548881e-05
1 7318 514159.210747251 3374863.72602565 "ARISTR" 2.08900300000497 1.5 3 0.000143910513197452 0.0114290077385398 0.0829733028859864 1.85868234548881e-05
1 3994 514166.943586612 3374936.26355166 "ARISTR" 2.08895569271683 1.5 3 0.000143910513197452 0.0114290077385398 0.0829696010410942 1.85868234548881e-05
1 6951 514183.335165568 3374919.14798286 "ARISTR" 2.08889843690936 1.5 3 0.000143910513197452 0.0114290077385398 0.0829651208229176 1.85868234548881e-05
1 1577 514192.04682391 3374938.57772256 "ARISTR" 2.08886349258009 1.5 3 0.000143910513197452 0.0114290077385398 0.0829623865174516 1.85868234548881e-05
1 13244 514202.798649587 3374870.71077596 "ARISTR" 2.08886231424993 1.5 3 0.000143910513197452 0.0114290077385398 0.0829622943168675 1.85868234548881e-05
1 11294 514170.12533545 3374845.48426012 "ARISTR" 2.08885824340946 1.5 3 0.000143910513197452 0.0114290077385398 0.0829619757869472 1.85868234548881e-05
1 12735 514166.899268045 3374942.89638557 "ARISTR" 2.08883393471422 1.5 3 0.000143910513197452 0.0114290077385398 0.0829600737237781 1.85868234548881e-05
1 12717 514209.413108413 3374863.99250426 "ARISTR" 2.08876020580114 1.5 3 0.000143910513197452 0.0114290077385398 0.082954304847413 1.85868234548881e-05
1 15840 514156.912738796 3374858.08732569 "ARISTR" 2.08873802613345 1.5 3 0.000143910513197452 0.0114290077385398 0.0829525694507334 1.85868234548881e-05
1 18909 514192.621633038 3374849.70917762 "ARISTR" 2.08866522816878 1.5 3 0.000143910513197452 0.0114290077385398 0.0829468736683862 1.85868234548881e-05
1 308 514188.890835199 3374917.60142937 "QUELAE" 2.08852363953367 3.3283308168744 3 0.000143910513197452 0.150529804603131 0.49384355056916 0.000244053730111806
1 8719 514168.698856331 3374926.40635656 "ARISTR" 2.0884933137265 1.5 3 0.000143910513197452 0.0114290077385398 0.0829334236824918 1.85868234548881e-05
1 21070 514171.104181917 3374913.06434741 "ARISTR" 2.08846875277838 1.5 3 0.000143910513197452 0.0114290077385398 0.0829315022073241 1.85868234548881e-05
1 11837 514212.97382218 3374894.3656949 "ARISTR" 2.08845201685574 1.5 3 0.000143910513197452 0.0114290077385398 0.082930192919459 1.85868234548881e-05
1 9869 514211.26037972 3374901.12895109 "ARISTR" 2.08839363915307 1.5 3 0.000143910513197452 0.0114290077385398 0.08292562598366 1.85868234548881e-05
1 23122 514189.614513442 3374924.72376092 "ARISTR" 2.08836921918978 1.5 3 0.000143910513197452 0.0114290077385398 0.0829237156265417 1.85868234548881e-05
1 5031 514188.55870174 3374862.63237499 "ARISTR" 2.08834851410116 1.5 3 0.000143910513197452 0.0114290077385398 0.0829220958985188 1.85868234548881e-05
1 12927 514183.138104743 3374929.00335794 "ARISTR" 2.08832387236131 1.5 3 0.000143910513197452 0.0114290077385398 0.0829201682324796 1.85868234548881e-05
1 19963 514180.626037423 3374948.21832513 "ARISTR" 2.08828878588098 1.5 3 0.000143910513197452 0.0114290077385398 0.0829174235367454 1.85868234548881e-05
1 16982 514170.087880921 3374927.1469968 "ARISTR" 2.08826984477383 1.5 3 0.000143910513197452 0.0114290077385398 0.0829159418571043 1.85868234548881e-05
1 18594 514188.813230755 3374852.80692351 "ARISTR" 2.08826616498303 1.5 3 0.000143910513197452 0.0114290077385398 0.0829156540047406 1.85868234548881e-05
1 4461 514181.949965811 3374948.15781221 "ARISTR" 2.08823160574388 1.5 3 0.000143910513197452 0.0114290077385398 0.0829129506254308 1.85868234548881e-05
1 16018 514192.009425633 3374897.87276064 "ARISTR" 2.08822808998117 1.5 3 0.000143910513197452 0.0114290077385398 0.0829126756090723 1.85868234548881e-05
1 1879 514155.593910217 3374867.63342401 "ARISTR" 2.08821857132789 1.5 3 0.000143910513197452 0.0114290077385398 0.0829119310259884 1.85868234548881e-05
1 6651 514161.14654655 3374919.72214489 "ARISTR" 2.08820845140898 1.5 3 0.000143910513197452 0.0114290077385398 0.0829111394133698 1.85868234548881e-05
1 2007 514181.282025833 3374925.62683347 "ARISTR" 2.08820194736611 1.5 3 0.000143910513197452 0.0114290077385398 0.082910630648174 1.85868234548881e-05
1 12934 514214.241309718 3374916.62343579 "ARISTR" 2.0881494522526 1.5 3 0.000143910513197452 0.0114290077385398 0.0829065243836203 1.85868234548881e-05
1 11454 514169.085472854 3374893.46570627 "ARISTR" 2.08807131605621 1.5 3 0.000143910513197452 0.0114290077385398 0.08290041261176 1.85868234548881e-05
1 9337 514151.535613473 3374944.72537585 "ARISTR" 2.08791245273885 1.5 3 0.000143910513197452 0.0114290077385398 0.0828879870914151 1.85868234548881e-05
1 10565 514212.814522856 3374942.47544463 "ARISTR" 2.08786061533931 1.5 3 0.000143910513197452 0.0114290077385398 0.0828839328191933 1.85868234548881e-05
1 8539 514213.902358092 3374914.27789686 "ARISTR" 2.08782536034621 1.5 3 0.000143910513197452 0.0114290077385398 0.0828811755349083 1.85868234548881e-05
1 834 514204.164086078 3374911.98565785 "ARISTR" 2.08778711538215 1.5 3 0.000143910513197452 0.0114290077385398 0.0828781844568119 1.85868234548881e-05
1 9359 514201.842243262 3374918.72379043 "ARISTR" 2.08777052469933 1.5 3 0.000143910513197452 0.0114290077385398 0.0828768869423026 1.85868234548881e-05
1 5662 514191.785588923 3374879.37099747 "ARISTR" 2.08773518764456 1.5 3 0.000143910513197452 0.0114290077385398 0.0828741233557391 1.85868234548881e-05
1 12883 514184.342547969 3374849.90973469 "ARISTR" 2.08773411466585 1.5 3 0.000143910513197452 0.0114290077385398 0.0828740394425647 1.85868234548881e-05
1 19677 514199.852828661 3374934.40887036 "ARISTR" 2.08770941907857 1.5 3 0.000143910513197452 0.0114290077385398 0.0828721081155864 1.85868234548881e-05
1 25384 514167.754972608 3374928.78893169 "ARISTR" 2.08767904067679 1.5 3 0.000143910513197452 0.0114290077385398 0.0828697323925267 1.85868234548881e-05
1 7229 514151.525775691 3374920.6277822 "ARISTR" 2.0875024745411 1.5 3 0.000143910513197452 0.0114290077385398 0.0828559248172054 1.85868234548881e-05
1 14149 514198.791964965 3374936.91724813 "ARISTR" 2.08744112164441 1.5 3 0.000143910513197452 0.0114290077385398 0.0828511272499509 1.85868234548881e-05
1 6295 514213.391267543 3374947.28889755 "ARISTR" 2.08739275833678 1.5 3 0.000143910513197452 0.0114290077385398 0.0828473455164385 1.85868234548881e-05
1 19013 514151.927824056 3374918.97338333 "ARISTR" 2.08738368978917 1.5 3 0.000143910513197452 0.0114290077385398 0.0828466364174464 1.85868234548881e-05
1 25353 514161.96916973 3374849.05352935 "ARISTR" 2.08728279818812 1.5 3 0.000143910513197452 0.0114290077385398 0.0828387475792713 1.85868234548881e-05
1 8107 514190.504760996 3374874.4991769 "ARISTR" 2.08725155887343 1.5 3 0.000143910513197452 0.0114290077385398 0.0828363050138981 1.85868234548881e-05
1 21658 514162.586103263 3374854.40967213 "ARISTR" 2.08714925541798 1.5 3 0.000143910513197452 0.0114290077385398 0.0828283062749572 1.85868234548881e-05
1 2882 514187.064996621 3374872.20462396 "ARISTR" 2.08712666872983 1.5 3 0.000143910513197452 0.0114290077385398 0.0828265403543677 1.85868234548881e-05
1 21846 514175.222493146 3374927.72205259 "ARISTR" 2.08698729012516 1.5 3 0.000143910513197452 0.0114290077385398 0.0828156435694496 1.85868234548881e-05
1 5226 514195.139307929 3374914.11096162 "ARISTR" 2.08692033564992 1.5 3 0.000143910513197452 0.0114290077385398 0.0828104092400472 1.85868234548881e-05
1 20132 514151.356645603 3374853.694497 "ARISTR" 2.08686582374593 1.5 3 0.000143910513197452 0.0114290077385398 0.0828061477593147 1.85868234548881e-05
1 5619 514200.007910947 3374937.73996602 "ARISTR" 2.08684765563385 1.5 3 0.000143910513197452 0.0114290077385398 0.0828047274869339 1.85868234548881e-05
1 17983 514205.770699287 3374927.36714417 "ARISTR" 2.08665959115466 1.5 3 0.000143910513197452 0.0114290077385398 0.0827900264557865 1.85868234548881e-05
1 4505 514154.304814454 3374919.17121015 "ARISTR" 2.08665246648007 1.5 3 0.000143910513197452 0.0114290077385398 0.0827894695440763 1.85868234548881e-05
1 20045 514190.955710133 3374925.06399716 "ARISTR" 2.08662351066124 1.5 3 0.000143910513197452 0.0114290077385398 0.0827872061846566 1.85868234548881e-05
1 1221 514183.697916604 3374875.19835266 "ARISTR" 2.08662214842035 1.5 3 0.000143910513197452 0.0114290077385398 0.0827870997045382 1.85868234548881e-05
1 20040 514211.741841241 3374920.90180402 "ARISTR" 2.08661104860818 1.5 3 0.000143910513197452 0.0114290077385398 0.0827862320856759 1.85868234548881e-05
1 11534 514179.081132487 3374878.71305135 "ARISTR" 2.08657138028717 1.5 3 0.000143910513197452 0.0114290077385398 0.0827831314406528 1.85868234548881e-05
1 15260 514160.881273831 3374911.97353125 "ARISTR" 2.08642239838922 1.5 3 0.000143910513197452 0.0114290077385398 0.0827714868912978 1.85868234548881e-05
1 6219 514167.617391498 3374860.91180897 "ARISTR" 2.08635266038437 1.5 3 0.000143910513197452 0.0114290077385398 0.0827660363878555 1.85868234548881e-05
1 19761 514209.712226967 3374887.62794038 "ARISTR" 2.08625765540561 1.5 3 0.000143910513197452 0.0114290077385398 0.0827586113814838 1.85868234548881e-05
1 13698 514184.678515855 3374854.32575663 "ARISTR" 2.08624156152547 1.5 3 0.000143910513197452 0.0114290077385398 0.0827573536150232 1.85868234548881e-05
1 4236 514203.103092726 3374911.89409211 "ARISTR" 2.0860900670993 1.5 3 0.000143910513197452 0.0114290077385398 0.0827455145071166 1.85868234548881e-05
1 21033 514206.492384777 3374885.32887565 "ARISTR" 2.08606632820926 1.5 3 0.000143910513197452 0.0114290077385398 0.0827436594168883 1.85868234548881e-05
1 3586 514150.116616036 3374941.57445616 "ARISTR" 2.0859955357306 1.5 3 0.000143910513197452 0.0114290077385398 0.0827381274165086 1.85868234548881e-05
1 11907 514181.377320383 3374884.84605626 "ARISTR" 2.08596542125767 1.5 3 0.000143910513197452 0.0114290077385398 0.082735774209362 1.85868234548881e-05
1 968 514180.614865514 3374882.07759343 "ARISTR" 2.0859632739966 1.5 3 0.000143910513197452 0.0114290077385398 0.0827356064192029 1.85868234548881e-05
1 15837 514183.765868741 3374938.6669598 "ARISTR" 2.08575178969203 1.5 3 0.000143910513197452 0.0114290077385398 0.082719081543541 1.85868234548881e-05
1 10870 514150.066095652 3374897.143278 "ARISTR" 2.08572047617691 1.5 3 0.000143910513197452 0.0114290077385398 0.0827166349188225 1.85868234548881e-05
1 214 514210.292333317 3374923.6048016 "QUELAE" 2.08571745218709 3.32708239963838 3 0.000143910513197452 0.150235071417597 0.492214697613326 0.000243576758090509
1 8887 514190.125657975 3374848.96633625 "ARISTR" 2.0857036461943 1.5 3 0.000143910513197452 0.0114290077385398 0.082715319953374 1.85868234548881e-05
1 8834 514178.168495275 3374906.51440293 "ARISTR" 2.0856386778961 1.5 3 0.000143910513197452 0.0114290077385398 0.0827102439266114 1.85868234548881e-05
1 23421 514203.276086732 3374867.16924756 "ARISTR" 2.08558451744057 1.5 3 0.000143910513197452 0.0114290077385398 0.0827060124427579 1.85868234548881e-05
1 14481 514155.614172361 3374867.73501318 "ARISTR" 2.08555338990457 1.5 3 0.000143910513197452 0.0114290077385398 0.0827035805382998 1.85868234548881e-05
1 23651 514185.166504874 3374913.91008572 "ARISTR" 2.08545845785174 1.5 3 0.000143910513197452 0.0114290077385398 0.0826961639887311 1.85868234548881e-05
1 192 514155.94608723 3374920.83625868 "QUELAE" 2.08543656094 3.32695739951377 3 0.000143910513197452 0.150205579488317 0.492051829824624 0.000243529030636938
1 9583 514181.98927022 3374947.58986326 "ARISTR" 2.08542043721582 1.5 3 0.000143910513197452 0.0114290077385398 0.0826931937252348 1.85868234548881e-05
1 23107 514213.059464685 3374897.63403508 "ARISTR" 2.08536918991182 1.5 3 0.000143910513197452 0.0114290077385398 0.0826891902457546 1.85868234548881e-05
1 2479 514187.369866145 3374888.66575596 "ARISTR" 2.08536572846976 1.5 3 0.000143910513197452 0.0114290077385398 0.0826889198386333 1.85868234548881e-05
1 16393 514159.715273637 3374945.94666864 "ARISTR" 2.08531729074722 1.5 3 0.000143910513197452 0.0114290077385398 0.0826851359396866 1.85868234548881e-05
1 10021 514206.916555824 3374937.09627237 "ARISTR" 2.0853126445138 1.5 3 0.000143910513197452 0.0114290077385398 0.0826847729857795 1.85868234548881e-05
1 1909 514165.679720679 3374937.11018634 "ARISTR" 2.08531000935588 1.5 3 0.000143910513197452 0.0114290077385398 0.0826845671331762 1.85868234548881e-05
1 5787 514181.479735043 3374929.46141463 "ARISTR" 2.08529591953161 1.5 3 0.000143910513197452 0.0114290077385398 0.0826834664721132 1.85868234548881e-05
1 16742 514154.802390057 3374854.20435494 "ARISTR" 2.08522770121826 1.5 3 0.000143910513197452 0.0114290077385398 0.0826781375338458 1.85868234548881e-05
1 24441 514194.833418499 3374888.06042357 "ARISTR" 2.08517378472879 1.5 3 0.000143910513197452 0.0114290077385398 0.0826739259157775 1.85868234548881e-05
1 21341 514152.585981317 3374854.37239495 "ARISTR" 2.08514422586892 1.5 3 0.000143910513197452 0.0114290077385398 0.0826716170078329 1.85868234548881e-05
1 13899 514165.531793808 3374908.24661683 "ARISTR" 2.08513867734025 1.5 3 0.000143910513197452 0.0114290077385398 0.0826711836035212 1.85868234548881e-05
1 24798 514213.737623962 3374852.68586217 "ARISTR" 2.08499909353395 1.5 3 0.000143910513197452 0.0114290077385398 0.082660280860733 1.85868234548881e-05
1 21488 514191.100081938 3374920.72786009 "ARISTR" 2.08480788664964 1.5 3 0.000143910513197452 0.0114290077385398 0.082645347043491 1.85868234548881e-05
1 23088 514181.266877996 3374877.85707003 "ARISTR" 2.08478320002136 1.5 3 0.000143910513197452 0.0114290077385398 0.0826434190424225 1.85868234548881e-05
1 6514 514165.353953474 3374934.29748184 "ARISTR" 2.08477278533367 1.5 3 0.000143910513197452 0.0114290077385398 0.0826426056723345 1.85868234548881e-05
1 17195 514179.42368309 3374872.26605404 "ARISTR" 2.08473945692233 1.5 3 0.000143910513197452 0.0114290077385398 0.0826400028043696 1.85868234548881e-05
1 10711 514172.632842406 3374923.07632388 "ARISTR" 2.08472406982533 1.5 3 0.000143910513197452 0.0114290077385398 0.0826388011230932 1.85868234548881e-05
1 1060 514193.108621215 3374889.15278727 "ARISTR" 2.08467012039566 1.5 3 0.000143910513197452 0.0114290077385398 0.082634587919418 1.85868234548881e-05
1 11993 514148.259575816 3374897.92263052 "ARISTR" 2.08464808609689 1.5 3 0.000143910513197452 0.0114290077385398 0.0826328671718993 1.85868234548881e-05
1 23971 514185.189613344 3374904.91506735 "ARISTR" 2.08442126497471 1.5 3 0.000143910513197452 0.0114290077385398 0.0826151548186761 1.85868234548881e-05
1 7128 514154.666255532 3374856.38330725 "ARISTR" 2.08432915391721 1.5 3 0.000143910513197452 0.0114290077385398 0.0826079624439602 1.85868234548881e-05
1 20430 514167.276822373 3374909.95997478 "ARISTR" 2.08423539367786 1.5 3 0.000143910513197452 0.0114290077385398 0.0826006416116546 1.85868234548881e-05
1 25410 514186.283040959 3374915.1741717 "ARISTR" 2.08403358150855 1.5 3 0.000143910513197452 0.0114290077385398 0.0825848851307622 1.85868234548881e-05
1 22181 514160.677794171 3374934.49707125 "ARISTR" 2.08396918218557 1.5 3 0.000143910513197452 0.0114290077385398 0.0825798574664968 1.85868234548881e-05
1 713 514169.779758769 3374889.58802327 "QUELAE" 2.08395863516256 3.32629959249877 3 0.000143910513197452 0.150050435994252 0.491195417878315 0.00024327795802552
1 17900 514168.128555357 3374855.39000442 "ARISTR" 2.08391019295872 1.5 3 0.000143910513197452 0.0114290077385398 0.0825752523014641 1.85868234548881e-05
1 19280 514208.750326839 3374883.56501519 "ARISTR" 2.083903257908 1.5 3 0.000143910513197452 0.0114290077385398 0.0825747109049298 1.85868234548881e-05
1 10399 514156.344223337 3374888.65265999 "ARISTR" 2.08388835391523 1.5 3 0.000143910513197452 0.0114290077385398 0.0825735474052889 1.85868234548881e-05
1 1639 514177.077876551 3374867.25211722 "ARISTR" 2.0838846887991 1.5 3 0.000143910513197452 0.0114290077385398 0.0825732612844534 1.85868234548881e-05
1 8159 514199.882871796 3374894.73640406 "ARISTR" 2.08384618565971 1.5 3 0.000143910513197452 0.0114290077385398 0.0825702555291369 1.85868234548881e-05
1 2052 514155.605653467 3374939.49051399 "ARISTR" 2.08382265099234 1.5 3 0.000143910513197452 0.0114290077385398 0.0825684183171291 1.85868234548881e-05
1 7018 514177.722235417 3374849.48570731 "ARISTR" 2.08378065032358 1.5 3 0.000143910513197452 0.0114290077385398 0.0825651396238445 1.85868234548881e-05
1 12601 514189.499457832 3374895.34147562 "ARISTR" 2.08375599614203 1.5 3 0.000143910513197452 0.0114290077385398 0.0825632150772206 1.85868234548881e-05
1 11512 514180.973017533 3374878.98001874 "ARISTR" 2.08371419919584 1.5 3 0.000143910513197452 0.0114290077385398 0.0825599523882034 1.85868234548881e-05
1 2796 514209.142104312 3374929.97054878 "ARISTR" 2.08360985964412 1.5 3 0.000143910513197452 0.0114290077385398 0.0825518078714484 1.85868234548881e-05
1 4744 514197.528702177 3374902.86170244 "ARISTR" 2.08343773076322 1.5 3 0.000143910513197452 0.0114290077385398 0.0825383727329613 1.85868234548881e-05
1 18079 514208.828139694 3374920.18660728 "ARISTR" 2.08334181099773 1.5 3 0.000143910513197452 0.0114290077385398 0.0825308863953656 1.85868234548881e-05
1 16318 514189.471259224 3374869.08906266 "ARISTR" 2.08328900789603 1.5 3 0.000143910513197452 0.0114290077385398 0.082526765366134 1.85868234548881e-05
1 13542 514154.818801873 3374928.33005844 "ARISTR" 2.08327999151094 1.5 3 0.000143910513197452 0.0114290077385398 0.0825260616905822 1.85868234548881e-05
1 16660 514161.787506691 3374864.30816491 "ARISTR" 2.08326044458053 1.5 3 0.000143910513197452 0.0114290077385398 0.0825245361783715 1.85868234548881e-05
1 23322 514150.997894033 3374941.87835139 "ARISTR" 2.08284341302453 1.5 3 0.000143910513197452 0.0114290077385398 0.0824919928558318 1.85868234548881e-05
1 3435 514162.026225279 3374938.59328904 "ARISTR" 2.08283205913068 1.5 3 0.000143910513197452 0.0114290077385398 0.0824911069358923 1.85868234548881e-05
1 5951 514200.005630857 3374897.94492234 "ARISTR" 2.08274284902325 1.5 3 0.000143910513197452 0.0114290077385398 0.082484146225935 1.85868234548881e-05
1 7483 514190.627583018 3374943.63568063 "ARISTR" 2.08271076153211 1.5 3 0.000143910513197452 0.0114290077385398 0.0824816426373174 1.85868234548881e-05
1 4634 514165.377562689 3374852.75294907 "ARISTR" 2.08268869214107 1.5 3 0.000143910513197452 0.0114290077385398 0.0824799207208528 1.85868234548881e-05
1 19924 514207.665924154 3374855.70740954 "ARISTR" 2.08268843201492 1.5 3 0.000143910513197452 0.0114290077385398 0.082479900425179 1.85868234548881e-05
1 1705 514176.665061423 3374880.42669863 "ARISTR" 2.0826822091136 1.5 3 0.000143910513197452 0.0114290077385398 0.0824794149000317 1.85868234548881e-05
1 9010 514212.923644689 3374942.08889938 "ARISTR" 2.08261786035719 1.5 3 0.000143910513197452 0.0114290077385398 0.0824743943438155 1.85868234548881e-05
1 20996 514161.55320385 3374868.5230491 "ARISTR" 2.08260955701263 1.5 3 0.000143910513197452 0.0114290077385398 0.0824737465192876 1.85868234548881e-05
1 10181 514204.980149168 3374942.01129853 "ARISTR" 2.08255330899483 1.5 3 0.000143910513197452 0.0114290077385398 0.0824693581312752 1.85868234548881e-05
1 5815 514193.403866057 3374850.13204883 "ARISTR" 2.08252588374004 1.5 3 0.000143910513197452 0.0114290077385398 0.0824672184947423 1.85868234548881e-05
1 5136 514196.928521673 3374938.26092314 "ARISTR" 2.08248563526355 1.5 3 0.000143910513197452 0.0114290077385398 0.0824640784782158 1.85868234548881e-05
1 24521 514152.99970434 3374929.14935753 "ARISTR" 2.08248028216624 1.5 3 0.000143910513197452 0.0114290077385398 0.0824636608565577 1.85868234548881e-05
1 5544 514189.791516014 3374913.89479391 "ARISTR" 2.08235581488115 1.5 3 0.000143910513197452 0.0114290077385398 0.0824539508402564 1.85868234548881e-05
1 3007 514211.299798637 3374870.78301313 "ARISTR" 2.0823369475509 1.5 3 0.000143910513197452 0.0114290077385398 0.0824524789999449 1.85868234548881e-05
